CustomerID,Current_Balance,Failed_Debits,Total_Debits,Avg_Debit_Amount,Total_Monthly_Sub_Amount,Subscription_Count,Failed_Debit_Rate,Upcoming_Total_Debit,Balance_To_Debit_Ratio,Upcoming_Debit_Pct,Risk_Label,Risk_Score,Risk_Level,Risk_Reason
CUST100251,2283148.26,3,62,1807.3382258064516,27721.539999999997,2,0.04838709677419355,1539.22,20.0,0.0006741655927329048,1,0.0,Low,"2 subscription(s), Rs1,539 upcoming, Rs2,283,148 balance"
CUST100252,2181443.34,2,65,1734.1375384615385,25099.64,2,0.03076923076923077,1393.64,20.0,0.0006388614246565763,1,0.0,Low,"2 subscription(s), Rs1,394 upcoming, Rs2,181,443 balance"
CUST100253,2107172.26,8,83,1452.4118072289157,33419.7,3,0.0963855421686747,1858.8400000000001,20.0,0.0008821490465141186,2,1.0,High,High failure rate (9.6% of debits failed); 3 active subscriptions (above average)
CUST100254,1272936.62,1,38,1678.765,17916.73,1,0.02631578947368421,1003.07,20.0,0.0007879968132270403,1,0.0,Low,"1 subscription(s), Rs1,003 upcoming, Rs1,272,937 balance"
CUST100255,2818054.72,10,87,1242.3354022988506,65717.34,4,0.11494252873563218,3643.65,20.0,0.0012929663764655356,2,1.0,High,"High failure rate (11.5% of debits failed); 4 active subscriptions (above average); Upcoming debit Rs3,644 is high; Monthly subscription spend Rs65,717"
CUST100256,1228626.06,4,100,528.9514,0.0,0,0.04,48.83,20.0,3.974358154180776e-05,1,0.0,Low,"0 subscription(s), Rs49 upcoming, Rs1,228,626 balance"
CUST100257,900796.02,5,107,1462.2278504672897,24902.74,4,0.04672897196261682,1385.9399999999998,20.0,0.0015385725172275958,1,0.0,Low,"4 active subscriptions (above average); Monthly subscription spend Rs24,903"
CUST100258,1092294.55,1,42,2798.8788095238097,71885.92,1,0.023809523809523808,3973.62,20.0,0.0036378648964237714,1,0.0,Low,"Upcoming debit Rs3,974 is high; Monthly sub burden Rs71,886 (6.6% of balance)"
CUST100259,2184496.38,2,73,2043.973287671233,5555.160000000001,2,0.0273972602739726,308.84000000000003,20.0,0.00014137812395917086,1,0.0,Low,"2 subscription(s), Rs309 upcoming, Rs2,184,496 balance"
CUST100260,962354.46,2,71,3483.9873239436615,65629.7,2,0.028169014084507043,3647.9300000000003,20.0,0.003790630325545538,1,0.0,Low,"Upcoming debit Rs3,648 is high; Monthly sub burden Rs65,630 (6.8% of balance)"
CUST100261,538234.37,4,89,1845.550786516854,109183.02,4,0.0449438202247191,6064.36,20.0,0.011267136284886452,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs6,064 is high; Monthly sub burden Rs109,183 (20.3% of balance); Upcoming debit = 1.1% of balance"
CUST100262,2367930.67,5,104,1616.0846153846153,58506.35,4,0.04807692307692308,3297.52,20.0,0.0013925745554028404,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs3,298 is high; Monthly subscription spend Rs58,506"
CUST100263,1034528.51,4,50,2540.7532,70819.38,2,0.08,4170.8,20.0,0.004031595030667642,2,1.0,High,"High failure rate (8.0% of debits failed); Upcoming debit Rs4,171 is high; Monthly sub burden Rs70,819 (6.8% of balance)"
CUST100264,1807961.59,1,50,5976.3114000000005,15285.560000000001,1,0.02,849.88,20.0,0.0004700763582040479,1,0.0,Low,"1 subscription(s), Rs850 upcoming, Rs1,807,962 balance"
CUST100265,1321210.46,14,148,1217.9843918918918,123620.3,3,0.0945945945945946,7169.55,20.0,0.0054265010890089385,2,1.0,High,"High failure rate (9.5% of debits failed); 3 active subscriptions (above average); Upcoming debit Rs7,170 is high; Monthly sub burden Rs123,620 (9.4% of balance)"
CUST100266,984106.59,1,58,2631.7860344827586,18229.64,1,0.017241379310344827,1019.05,20.0,0.0010355077492164746,0,0.0,Low,"1 subscription(s), Rs1,019 upcoming, Rs984,107 balance"
CUST100267,1679647.33,7,127,1030.3886614173227,2127.58,1,0.05511811023622047,366.0,20.0,0.00021790288560158636,1,0.0,Low,"1 subscription(s), Rs366 upcoming, Rs1,679,647 balance"
CUST100268,2013079.63,12,129,700.7309302325581,3531.4999999999995,2,0.09302325581395349,452.11,20.0,0.00022458624748987206,2,1.0,High,High failure rate (9.3% of debits failed)
CUST100269,1395026.05,5,75,2048.0294666666664,16817.6,2,0.06666666666666667,937.99,20.0,0.0006723817092877943,2,1.0,High,High failure rate (6.7% of debits failed)
CUST100270,2555740.64,2,34,1924.3932352941179,2339.31,1,0.058823529411764705,130.01,20.0,5.08697940492115e-05,1,0.0,Low,"1 subscription(s), Rs130 upcoming, Rs2,555,741 balance"
CUST100271,1548954.71,3,73,1669.4734246575342,45832.29,3,0.0410958904109589,2636.27,20.0,0.0017019671285288904,1,0.0,Low,"3 active subscriptions (above average); Monthly subscription spend Rs45,832"
CUST100272,2291694.52,1,74,2300.977837837838,18593.780000000002,2,0.013513513513513514,1039.09,20.0,0.00045341558001369217,1,0.0,Low,"2 subscription(s), Rs1,039 upcoming, Rs2,291,695 balance"
CUST100273,2562156.1,12,144,858.3234027777776,56237.66999999999,3,0.08333333333333333,3363.6,20.0,0.0013128005744849035,2,1.0,High,"High failure rate (8.3% of debits failed); 3 active subscriptions (above average); Upcoming debit Rs3,364 is high; Monthly subscription spend Rs56,238"
CUST100274,1936103.64,10,165,728.1668484848485,39548.65,3,0.06060606060606061,2521.08,20.0,0.001302141036210231,1,0.0,Low,"3 active subscriptions (above average); Monthly subscription spend Rs39,549"
CUST100275,2447060.66,6,141,811.0095744680851,49203.11,2,0.0425531914893617,2779.02,20.0,0.0011356563592502034,1,0.0,Low,"Monthly subscription spend Rs49,203"
CUST100276,2102660.98,1,34,3039.998529411764,16099.52,1,0.029411764705882353,894.85,20.0,0.0004255797812921796,1,0.0,Low,"1 subscription(s), Rs895 upcoming, Rs2,102,661 balance"
CUST100277,2494013.5,4,70,1799.0068571428574,69627.15,3,0.05714285714285714,4001.05,20.0,0.0016042615647429335,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,001 is high; Monthly subscription spend Rs69,627"
CUST100278,1189880.95,2,72,3379.8594444444443,74425.34000000001,2,0.027777777777777776,4133.96,20.0,0.0034742635387178863,1,0.0,Low,"Upcoming debit Rs4,134 is high; Monthly sub burden Rs74,425 (6.3% of balance)"
CUST100279,1030438.13,4,80,2600.62875,52156.16,3,0.05,2883.4900000000002,20.0,0.0027983145383022657,1,0.0,Low,"3 active subscriptions (above average); Monthly sub burden Rs52,156 (5.1% of balance)"
CUST100280,810771.4,11,159,1288.5933962264153,100902.44,3,0.06918238993710692,5880.41,20.0,0.007252858203927765,2,1.0,High,"High failure rate (6.9% of debits failed); 3 active subscriptions (above average); Upcoming debit Rs5,880 is high; Monthly sub burden Rs100,902 (12.4% of balance)"
CUST100281,939665.2,7,170,1204.9119999999998,91216.59999999999,3,0.041176470588235294,5355.360000000001,20.0,0.005699221382254021,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs5,355 is high; Monthly sub burden Rs91,217 (9.7% of balance)"
CUST100282,754713.39,4,59,1581.2530508474574,33408.869999999995,2,0.06779661016949153,1846.1499999999999,20.0,0.0024461603894426727,2,1.0,High,"High failure rate (6.8% of debits failed); Monthly subscription spend Rs33,409"
CUST100283,1794666.33,1,51,1774.231568627451,26989.27,2,0.0196078431372549,1506.99,20.0,0.0008397048380575569,1,0.0,Low,"2 subscription(s), Rs1,507 upcoming, Rs1,794,666 balance"
CUST100284,2485284.16,3,165,770.242909090909,23974.200000000004,3,0.01818181818181818,1583.9599999999998,20.0,0.0006373355713175268,1,0.0,Low,3 active subscriptions (above average)
CUST100285,895763.51,8,89,913.2265168539326,39704.799999999996,4,0.0898876404494382,2213.4700000000003,20.0,0.002471042831383029,2,1.0,High,"High failure rate (9.0% of debits failed); 4 active subscriptions (above average); Monthly subscription spend Rs39,705"
CUST100286,1753621.84,4,67,2169.874179104478,7545.0199999999995,2,0.05970149253731343,419.4,20.0,0.00023916216736899213,1,0.0,Low,"2 subscription(s), Rs419 upcoming, Rs1,753,622 balance"
CUST100287,2169736.02,5,94,1333.7225531914896,49368.97,4,0.05319148936170213,2750.21,20.0,0.001267532075169218,1,0.0,Low,"4 active subscriptions (above average); Monthly subscription spend Rs49,369"
CUST100288,1464956.54,3,52,1485.3573076923071,38462.43,2,0.057692307692307696,2137.89,20.0,0.0014593538727094252,1,0.0,Low,"Monthly subscription spend Rs38,462"
CUST100289,1276787.18,3,153,1100.2243790849675,18153.37,2,0.0196078431372549,1263.77,20.0,0.000989804737857722,1,0.0,Low,"2 subscription(s), Rs1,264 upcoming, Rs1,276,787 balance"
CUST100290,2595089.83,11,152,1505.8351315789473,102885.63,3,0.07236842105263158,6006.06,20.0,0.0023143938720610684,2,1.0,High,"High failure rate (7.2% of debits failed); 3 active subscriptions (above average); Upcoming debit Rs6,006 is high; Monthly subscription spend Rs102,886"
CUST100291,1555379.01,4,95,535.5500000000001,0.0,0,0.042105263157894736,247.93,20.0,0.00015940166249253936,1,0.0,Low,"0 subscription(s), Rs248 upcoming, Rs1,555,379 balance"
CUST100292,689279.39,1,63,2088.1690476190474,28517.08,2,0.015873015873015872,1570.55,20.0,0.002278539040605871,1,0.0,Low,"Monthly subscription spend Rs28,517"
CUST100293,1119176.05,2,50,2186.9110000000005,24180.440000000002,2,0.04,1341.7,20.0,0.0011988283702103883,1,0.0,Low,"Monthly subscription spend Rs24,180"
CUST100294,1744747.6,5,113,2617.862389380531,67157.83000000002,4,0.04424778761061947,3772.0,20.0,0.0021619172882083345,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs3,772 is high; Monthly subscription spend Rs67,158"
CUST100295,1851316.76,9,127,675.701968503937,6740.880000000001,2,0.07086614173228346,624.12,20.0,0.0003371222113281144,2,1.0,High,High failure rate (7.1% of debits failed)
CUST100296,1803927.46,7,80,1495.509375,16186.92,3,0.0875,903.0,20.0,0.0005005744521456533,2,1.0,High,High failure rate (8.8% of debits failed); 3 active subscriptions (above average)
CUST100297,1660599.5,11,149,1320.9604026845636,26243.85,2,0.0738255033557047,1555.71,20.0,0.0009368363654210422,2,1.0,High,High failure rate (7.4% of debits failed)
CUST100298,575526.38,2,97,2407.6972164948447,86984.49,3,0.020618556701030927,4844.400000000001,20.0,0.008417337881193214,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,844 is high; Monthly sub burden Rs86,984 (15.1% of balance)"
CUST100299,796568.04,7,133,1016.9115037593986,34722.49,2,0.05263157894736842,2213.45,20.0,0.0027787331261746326,1,0.0,Low,"Monthly subscription spend Rs34,722"
CUST100300,2600011.92,5,96,1690.2154166666667,91940.21999999999,4,0.052083333333333336,5157.68,20.0,0.0019837139823574348,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs5,158 is high; Monthly subscription spend Rs91,940"
CUST100301,2541393.81,10,94,1174.6809574468084,58828.09999999999,4,0.10638297872340426,3266.71,20.0,0.0012854009430360578,2,1.0,High,"High failure rate (10.6% of debits failed); 4 active subscriptions (above average); Upcoming debit Rs3,267 is high; Monthly subscription spend Rs58,828"
CUST100302,2252274.9,14,202,564.040891089109,22128.57,1,0.06930693069306931,1608.8799999999999,20.0,0.0007143355369275749,2,1.0,High,High failure rate (6.9% of debits failed)
CUST100303,1429993.9,7,90,1281.3954444444444,42924.090000000004,4,0.07777777777777778,2394.92,20.0,0.0016747763749202008,2,1.0,High,"High failure rate (7.8% of debits failed); 4 active subscriptions (above average); Monthly subscription spend Rs42,924"
CUST100304,1774857.8,8,95,1440.042736842105,74574.58,4,0.08421052631578947,4142.59,20.0,0.002334040507357829,2,1.0,High,"High failure rate (8.4% of debits failed); 4 active subscriptions (above average); Upcoming debit Rs4,143 is high; Monthly subscription spend Rs74,575"
CUST100305,967775.25,0,90,2819.0965555555554,91106.88,3,0.0,5077.08,20.0,0.005246135401788793,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs5,077 is high; Monthly sub burden Rs91,107 (9.4% of balance)"
CUST100306,1415253.35,12,221,728.1785972850678,38911.740000000005,2,0.05429864253393665,2462.92,20.0,0.0017402679174015026,1,0.0,Low,"Monthly subscription spend Rs38,912"
CUST100307,2099039.96,5,73,1074.5339726027398,30928.050000000003,3,0.0684931506849315,1787.43,20.0,0.0008515464374484801,2,1.0,High,High failure rate (6.8% of debits failed); 3 active subscriptions (above average)
CUST100308,2526547.38,3,120,859.0669166666667,0.0,0,0.025,49.08,20.0,1.9425719220036952e-05,1,0.0,Low,"0 subscription(s), Rs49 upcoming, Rs2,526,547 balance"
CUST100309,1123756.13,6,109,1483.412568807339,88793.45,4,0.05504587155963303,4938.51,20.0,0.004394645660353373,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs4,939 is high; Monthly sub burden Rs88,793 (7.9% of balance)"
CUST100310,1839549.07,9,206,635.8519902912622,3388.3100000000004,1,0.043689320388349516,490.41,20.0,0.0002665925079128224,1,0.0,Low,"1 subscription(s), Rs490 upcoming, Rs1,839,549 balance"
CUST100311,1958009.7,1,78,2747.8639743589742,32189.18,2,0.01282051282051282,1790.21,20.0,0.0009143008842091028,1,0.0,Low,"2 subscription(s), Rs1,790 upcoming, Rs1,958,010 balance"
CUST100312,1900760.9,4,93,1784.6506451612904,112043.88000000002,4,0.043010752688172046,6178.8,20.0,0.0032506981809232293,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs6,179 is high; Monthly sub burden Rs112,044 (5.9% of balance)"
CUST100313,2503412.92,1,41,2416.519756097561,26993.660000000003,1,0.024390243902439025,1494.83,20.0,0.0005971168352043178,1,0.0,Low,"1 subscription(s), Rs1,495 upcoming, Rs2,503,413 balance"
CUST100314,2653263.2,5,113,613.8794690265487,0.0,0,0.04424778761061947,49.36,20.0,1.8603506806260304e-05,1,0.0,Low,"0 subscription(s), Rs49 upcoming, Rs2,653,263 balance"
CUST100315,676344.66,1,93,2077.624193548387,71474.38,3,0.010752688172043012,4075.3500000000004,20.0,0.006025552120127628,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,075 is high; Monthly sub burden Rs71,474 (10.6% of balance)"
CUST100316,1320151.79,3,109,993.0194495412845,2148.53,1,0.027522935779816515,368.08000000000004,20.0,0.0002788164230720772,1,0.0,Low,"1 subscription(s), Rs368 upcoming, Rs1,320,152 balance"
CUST100317,593012.72,13,172,1556.7776744186046,89205.33,3,0.0755813953488372,5228.42,20.0,0.008816708012603845,2,1.0,High,"High failure rate (7.6% of debits failed); 3 active subscriptions (above average); Upcoming debit Rs5,228 is high; Monthly sub burden Rs89,205 (15.0% of balance)"
CUST100318,1888246.86,6,69,2411.846956521739,11313.94,2,0.08695652173913043,626.85,20.0,0.0003319746020920167,2,1.0,High,High failure rate (8.7% of debits failed)
CUST100319,1498564.39,1,46,2033.320217391304,1679.3300000000002,1,0.021739130434782608,98.02,20.0,6.540926813294957e-05,1,0.0,Low,"1 subscription(s), Rs98 upcoming, Rs1,498,564 balance"
CUST100320,830232.37,2,98,1430.559387755102,74967.97,4,0.02040816326530612,4161.62,20.0,0.00501259665411504,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs4,162 is high; Monthly sub burden Rs74,968 (9.0% of balance)"
CUST100321,1859724.39,2,37,2340.646756756757,3392.9799999999996,1,0.05405405405405406,188.6,20.0,0.00010141287656070371,1,0.0,Low,"1 subscription(s), Rs189 upcoming, Rs1,859,724 balance"
CUST100322,2317502.85,6,73,2681.5769863013697,69961.02,2,0.0821917808219178,4125.16,20.0,0.0017800021259952279,2,1.0,High,"High failure rate (8.2% of debits failed); Upcoming debit Rs4,125 is high; Monthly subscription spend Rs69,961"
CUST100323,1542966.1,4,64,1123.76046875,17420.699999999997,2,0.0625,973.1800000000001,20.0,0.0006307202731155274,2,1.0,High,High failure rate (6.2% of debits failed)
CUST100324,1716378.62,8,167,1164.0454491017963,76276.62,3,0.04790419161676647,4297.0,20.0,0.0025035268733421996,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,297 is high; Monthly subscription spend Rs76,277"
CUST100325,2470817.17,6,103,1643.3350485436895,57109.32000000001,4,0.05825242718446602,3182.5,20.0,0.001288035407330442,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs3,182 is high; Monthly subscription spend Rs57,109"
CUST100326,1116173.29,11,124,1147.7575806451616,72200.44,1,0.08870967741935484,4041.26,20.0,0.003620638512143576,2,1.0,High,"High failure rate (8.9% of debits failed); Upcoming debit Rs4,041 is high; Monthly sub burden Rs72,200 (6.5% of balance)"
CUST100327,1619779.65,3,94,2109.7447872340426,81062.24,3,0.031914893617021274,4507.240000000001,20.0,0.002782625402165042,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,507 is high; Monthly sub burden Rs81,062 (5.0% of balance)"
CUST100328,1046655.72,6,126,1302.2464285714286,2135.54,1,0.047619047619047616,168.49,20.0,0.00016097939062521916,1,0.0,Low,"1 subscription(s), Rs168 upcoming, Rs1,046,656 balance"
CUST100329,1159310.37,10,142,1228.770985915493,72843.44999999998,2,0.07042253521126761,4327.69,20.0,0.0037329865340547234,2,1.0,High,"High failure rate (7.0% of debits failed); Upcoming debit Rs4,328 is high; Monthly sub burden Rs72,843 (6.3% of balance)"
CUST100330,1063854.22,7,124,1718.3436290322581,30287.54,1,0.056451612903225805,1726.86,20.0,0.0016232111200348484,1,0.0,Low,"Monthly subscription spend Rs30,288"
CUST100331,2753344.31,7,163,1040.119509202454,9866.320000000002,3,0.04294478527607362,792.14,20.0,0.0002877010322039963,1,0.0,Low,3 active subscriptions (above average)
CUST100332,2185065.17,1,56,2783.101964285714,44781.4,1,0.017857142857142856,2636.86,20.0,0.0012067649222563006,0,0.0,Low,"Monthly subscription spend Rs44,781"
CUST100333,1740022.77,6,97,1355.7189690721648,36946.12,4,0.061855670103092786,2054.33,20.0,0.0011806339752668867,1,0.0,Low,"4 active subscriptions (above average); Monthly subscription spend Rs36,946"
CUST100334,1667530.73,7,105,1797.0671428571427,38845.71,4,0.06666666666666667,2176.9700000000003,20.0,0.001305505176507302,2,1.0,High,"High failure rate (6.7% of debits failed); 4 active subscriptions (above average); Monthly subscription spend Rs38,846"
CUST100335,2587652.34,2,55,2530.4120000000003,16286.99,1,0.03636363636363636,907.75,20.0,0.00035080060252607197,1,0.0,Low,"1 subscription(s), Rs908 upcoming, Rs2,587,652 balance"
CUST100336,671782.49,7,125,847.9572000000002,15138.550000000001,1,0.056,887.4799999999999,20.0,0.0013210823640252961,1,0.0,Low,"Monthly subscription spend Rs15,139"
CUST100337,2250573.08,8,129,1020.4193798449611,18069.35,1,0.06201550387596899,1250.96,20.0,0.0005558406483738799,1,0.0,Low,"1 subscription(s), Rs1,251 upcoming, Rs2,250,573 balance"
CUST100338,1706484.8,4,82,1238.2864634146342,19850.629999999997,3,0.04878048780487805,1147.24,20.0,0.0006722825776121768,1,0.0,Low,3 active subscriptions (above average)
CUST100339,2633384.61,8,125,910.1659199999999,2200.7599999999998,1,0.064,178.78000000000003,20.0,6.788981727967189e-05,2,1.0,High,High failure rate (6.4% of debits failed)
CUST100340,1061742.9,4,54,980.554074074074,12027.439999999999,2,0.07407407407407407,676.86,20.0,0.0006374989651449518,2,1.0,High,High failure rate (7.4% of debits failed)
CUST100341,489789.78,4,97,3004.59969072165,163753.72,4,0.041237113402061855,9133.900000000001,20.0,0.018648612880407592,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs9,134 is high; Monthly sub burden Rs163,754 (33.4% of balance); Upcoming debit = 1.9% of balance"
CUST100342,2303019.86,3,77,1574.9,55780.780000000006,3,0.03896103896103896,3125.81,20.0,0.001357265759749028,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs3,126 is high; Monthly subscription spend Rs55,781"
CUST100343,1318764.68,8,135,1221.8133333333333,2148.35,1,0.05925925925925926,167.88,20.0,0.000127300952585415,1,0.0,Low,"1 subscription(s), Rs168 upcoming, Rs1,318,765 balance"
CUST100344,1329420.18,11,133,701.8186466165414,4557.5599999999995,2,0.08270676691729323,303.0,20.0,0.00022791891123542297,2,1.0,High,High failure rate (8.3% of debits failed)
CUST100345,2155256.37,3,96,1014.5720833333334,37418.06,4,0.03125,2085.35,20.0,0.0009675647078588612,1,0.0,Low,4 active subscriptions (above average)
CUST100346,1839140.13,4,90,661.4217777777777,0.0,0,0.044444444444444446,250.27,20.0,0.00013607989729417738,1,0.0,Low,"0 subscription(s), Rs250 upcoming, Rs1,839,140 balance"
CUST100347,704768.04,2,54,3716.8601851851854,15122.239999999998,1,0.037037037037037035,836.15,20.0,0.0011864187257980654,1,0.0,Low,"Monthly subscription spend Rs15,122"
CUST100348,1114633.81,2,68,1279.8857352941177,33719.880000000005,3,0.029411764705882353,1872.65,20.0,0.0016800584938294668,1,0.0,Low,"3 active subscriptions (above average); Monthly subscription spend Rs33,720"
CUST100349,1477689.75,3,102,1113.2786274509806,25044.66,4,0.029411764705882353,1407.79,20.0,0.0009526965995399237,1,0.0,Low,4 active subscriptions (above average)
CUST100350,1683067.43,0,36,1847.0619444444444,8975.22,1,0.0,501.43,20.0,0.0002979262690621968,0,0.0,Low,"1 subscription(s), Rs501 upcoming, Rs1,683,067 balance"
CUST100351,1014677.08,5,69,1353.8913043478258,16953.889999999996,3,0.07246376811594203,936.3199999999999,20.0,0.0009227763378670187,2,1.0,High,High failure rate (7.2% of debits failed); 3 active subscriptions (above average)
CUST100352,538290.34,0,54,3181.3290740740745,15311.250000000002,1,0.0,850.4,20.0,0.0015798165725953767,0,0.0,Low,"Monthly subscription spend Rs15,311"
CUST100353,2106200.14,1,39,1865.6284615384614,17990.07,1,0.02564102564102564,995.71,20.0,0.00047275184399142616,1,0.0,Low,"1 subscription(s), Rs996 upcoming, Rs2,106,200 balance"
CUST100354,1918991.4,3,81,1718.5945679012345,79865.12000000001,3,0.037037037037037035,4433.139999999999,20.0,0.0023101406290825482,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,433 is high; Monthly subscription spend Rs79,865"
CUST100355,2371665.95,5,116,1817.8471551724137,0.0,0,0.04310344827586207,248.91,20.0,0.00010495154260657998,1,0.0,Low,"0 subscription(s), Rs249 upcoming, Rs2,371,666 balance"
CUST100356,1050633.78,5,84,1516.8053571428575,34695.99999999999,3,0.05952380952380952,1931.17,20.0,0.0018381000466213832,1,0.0,Low,"3 active subscriptions (above average); Monthly subscription spend Rs34,696"
CUST100357,1053669.98,4,94,889.5129787234041,32210.08,4,0.0425531914893617,1784.16,20.0,0.0016932816098642197,1,0.0,Low,"4 active subscriptions (above average); Monthly subscription spend Rs32,210"
CUST100358,1243943.86,10,150,878.5587333333333,4479.7300000000005,2,0.06666666666666667,496.54,20.0,0.00039916592377408413,2,1.0,High,High failure rate (6.7% of debits failed)
CUST100359,1315693.92,4,82,2414.1878048780486,120907.25000000003,3,0.04878048780487805,6735.74,20.0,0.005119534184668118,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs6,736 is high; Monthly sub burden Rs120,907 (9.2% of balance)"
CUST100360,2380352.46,5,73,987.4642465753425,24823.13,3,0.0684931506849315,1374.08,20.0,0.0005772590501156287,2,1.0,High,High failure rate (6.8% of debits failed); 3 active subscriptions (above average)
CUST100361,1793914.33,14,230,819.6696521739132,43238.83,2,0.06086956521739131,2700.98,20.0,0.0015056348872579662,1,0.0,Low,"Monthly subscription spend Rs43,239"
CUST100362,744760.6,2,79,2221.5253164556966,4110.24,2,0.02531645569620253,228.12,20.0,0.0003062997693487008,1,0.0,Low,"2 subscription(s), Rs228 upcoming, Rs744,761 balance"
CUST100363,1872534.57,8,167,960.7005988023952,18951.920000000002,3,0.04790419161676647,1302.9,20.0,0.0006957948979281061,1,0.0,Low,3 active subscriptions (above average)
CUST100364,1712663.9,4,99,3053.5107070707063,70842.60999999999,3,0.04040404040404041,4028.6400000000003,20.0,0.0023522653802652118,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,029 is high; Monthly subscription spend Rs70,843"
CUST100365,2155822.86,2,92,1522.0193478260867,25625.06,3,0.021739130434782608,1417.07,20.0,0.0006573220955640112,1,0.0,Low,3 active subscriptions (above average)
CUST100366,1804487.05,1,74,1944.7813513513515,81012.15,3,0.013513513513513514,4542.92,20.0,0.0025175686353637173,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs4,543 is high; Monthly subscription spend Rs81,012"
CUST100367,2351829.0,4,99,2290.543333333333,71455.53,4,0.04040404040404041,3957.27,20.0,0.0016826350895409487,2,1.0,High,"4 active subscriptions (above average); Upcoming debit Rs3,957 is high; Monthly subscription spend Rs71,456"
CUST100368,1674862.16,4,76,2344.6393421052635,31844.699999999997,2,0.05263157894736842,1772.32,20.0,0.0010581885735599878,1,0.0,Low,"2 subscription(s), Rs1,772 upcoming, Rs1,674,862 balance"
CUST100369,2330922.23,4,62,2203.71435483871,46608.43,2,0.06451612903225806,2724.1299999999997,20.0,0.0011686919301464639,2,1.0,High,High failure rate (6.5% of debits failed)
CUST100370,1329615.8,3,62,2805.446935483871,5506.389999999999,2,0.04838709677419355,306.14,20.0,0.00023024696307008384,1,0.0,Low,"2 subscription(s), Rs306 upcoming, Rs1,329,616 balance"
CUST100371,2192709.78,0,69,2732.2692753623187,11195.26,2,0.0,623.53,20.0,0.0002843650380398267,1,0.0,Low,"2 subscription(s), Rs624 upcoming, Rs2,192,710 balance"
CUST100372,1198453.62,7,107,689.9723364485982,11599.28,1,0.06542056074766354,692.26,20.0,0.0005776276932602531,2,1.0,High,High failure rate (6.5% of debits failed)
CUST100373,1456774.97,3,54,2903.8425925925926,47980.8,1,0.05555555555555555,2678.49,20.0,0.0018386436170028373,1,0.0,Low,"Monthly subscription spend Rs47,981"
CUST100374,2735926.39,6,87,1015.6339080459771,25534.5,4,0.06896551724137931,1412.1,20.0,0.0005161323071999754,2,1.0,High,High failure rate (6.9% of debits failed); 4 active subscriptions (above average)
CUST100375,865406.15,7,78,3182.5764102564103,34561.35,2,0.08974358974358974,1962.1100000000001,20.0,0.002267270691339552,2,1.0,High,"High failure rate (9.0% of debits failed); Monthly subscription spend Rs34,561"
CUST100376,1265599.04,2,38,2236.956315789474,30431.36,1,0.05263157894736842,1688.65,20.0,0.0013342693433142934,1,0.0,Low,"Monthly subscription spend Rs30,431"
CUST100377,2067490.71,5,68,1261.6548529411762,48158.21,3,0.07352941176470588,2673.7400000000002,20.0,0.001293229511053039,2,1.0,High,"High failure rate (7.4% of debits failed); 3 active subscriptions (above average); Monthly subscription spend Rs48,158"
CUST100378,1942763.43,2,50,1131.5112000000001,5579.11,2,0.04,308.41,20.0,0.0001587480983209572,1,0.0,Low,"2 subscription(s), Rs308 upcoming, Rs1,942,763 balance"
CUST100379,2037787.03,0,64,1510.83640625,12985.369999999997,2,0.0,722.66,20.0,0.00035462979661814804,1,0.0,Low,"2 subscription(s), Rs723 upcoming, Rs2,037,787 balance"
CUST100380,2075901.44,9,87,1926.2609195402295,58007.12,4,0.10344827586206896,3213.7599999999998,20.0,0.001548127448671166,2,1.0,High,"High failure rate (10.3% of debits failed); 4 active subscriptions (above average); Upcoming debit Rs3,214 is high; Monthly subscription spend Rs58,007"
CUST100381,1316156.38,2,77,1740.8340259740255,5353.83,2,0.025974025974025976,297.79,20.0,0.0002262573084210556,1,0.0,Low,"2 subscription(s), Rs298 upcoming, Rs1,316,156 balance"
CUST100382,2244542.49,1,74,1167.5774324324325,18301.130000000005,3,0.013513513513513514,1011.1499999999999,20.0,0.000450492697066296,1,0.0,Low,3 active subscriptions (above average)
CUST100383,712881.65,7,155,1163.3016129032258,86870.83000000002,3,0.04516129032258064,5060.97,20.0,0.0070993130486666335,2,1.0,High,"3 active subscriptions (above average); Upcoming debit Rs5,061 is high; Monthly sub burden Rs86,871 (12.2% of balance)"
